file_name,dataset_name,split,has_target,bbox_area,target_size_bin,complexity_bin,mask_empty
irstd1k_000980.png,IRSTD_1k,train,1,802,medium,low,0
irstd1k_000981.png,IRSTD_1k,train,1,105,medium,mid,0
irstd1k_000983.png,IRSTD_1k,train,1,39,small,low,0
irstd1k_000984.png,IRSTD_1k,train,1,55,small,mid,0
irstd1k_000985.png,IRSTD_1k,train,1,230,medium,high,0
irstd1k_000986.png,IRSTD_1k,train,1,12,tiny,mid,0
irstd1k_000987.png,IRSTD_1k,train,1,264,medium,high,0
irstd1k_000989.png,IRSTD_1k,train,1,81,small,mid,0
irstd1k_000991.png,IRSTD_1k,train,1,219,medium,mid,0
irstd1k_000993.png,IRSTD_1k,train,1,6,tiny,mid,0
irstd1k_000996.png,IRSTD_1k,train,1,4,tiny,low,0
irstd1k_000997.png,IRSTD_1k,train,1,35,tiny,low,0
irstd1k_000998.png,IRSTD_1k,train,1,24,tiny,mid,0
irstd1k_000999.png,IRSTD_1k,train,1,2968,medium,low,0
irstd1k_001001.png,IRSTD_1k,train,1,12,tiny,low,0
irstd1k_000001.png,IRSTD_1k,val,1,45,small,high,0
irstd1k_000009.png,IRSTD_1k,val,1,48,small,low,0
irstd1k_000011.png,IRSTD_1k,val,1,395,medium,mid,0
irstd1k_000024.png,IRSTD_1k,val,1,416,medium,low,0
irstd1k_000035.png,IRSTD_1k,val,1,96,medium,high,0
irstd1k_000044.png,IRSTD_1k,val,1,138,medium,mid,0
irstd1k_000059.png,IRSTD_1k,val,1,336,medium,low,0
irstd1k_000064.png,IRSTD_1k,val,1,270,medium,low,0
irstd1k_000067.png,IRSTD_1k,val,1,210,medium,mid,0
irstd1k_000075.png,IRSTD_1k,val,1,35,tiny,low,0
irstd1k_000083.png,IRSTD_1k,val,1,32,tiny,high,0
irstd1k_000091.png,IRSTD_1k,val,1,90,small,mid,0
irstd1k_000094.png,IRSTD_1k,val,1,125,medium,mid,0
irstd1k_000097.png,IRSTD_1k,val,1,105,medium,mid,0
irstd1k_000100.png,IRSTD_1k,val,1,80,small,mid,0
irstd1k_000102.png,IRSTD_1k,val,1,63,small,mid,0
irstd1k_000116.png,IRSTD_1k,val,1,135,medium,high,0
irstd1k_000118.png,IRSTD_1k,val,1,51,small,mid,0
irstd1k_000120.png,IRSTD_1k,val,1,209,medium,mid,0
irstd1k_000136.png,IRSTD_1k,val,1,105,medium,high,0
irstd1k_000158.png,IRSTD_1k,val,1,63,small,mid,0
irstd1k_000166.png,IRSTD_1k,val,1,25,tiny,low,0
irstd1k_000167.png,IRSTD_1k,val,1,99,medium,mid,0
irstd1k_000176.png,IRSTD_1k,val,1,45,small,high,0
irstd1k_000179.png,IRSTD_1k,val,1,147,medium,low,0
irstd1k_000185.png,IRSTD_1k,val,1,470,medium,low,0
irstd1k_000191.png,IRSTD_1k,val,1,84,small,mid,0
irstd1k_000198.png,IRSTD_1k,val,1,119,medium,mid,0
irstd1k_000216.png,IRSTD_1k,val,1,104,medium,high,0
irstd1k_000221.png,IRSTD_1k,val,1,45,small,high,0
irstd1k_000223.png,IRSTD_1k,val,1,171,medium,mid,0
irstd1k_000228.png,IRSTD_1k,val,1,139,medium,high,0
irstd1k_000231.png,IRSTD_1k,val,1,192,medium,high,0
irstd1k_000236.png,IRSTD_1k,val,1,85,small,mid,0
irstd1k_000244.png,IRSTD_1k,val,1,219,medium,mid,0
irstd1k_000277.png,IRSTD_1k,val,1,162,medium,mid,0
irstd1k_000296.png,IRSTD_1k,val,1,56,small,low,0
irstd1k_000297.png,IRSTD_1k,val,1,44,small,high,0
irstd1k_000299.png,IRSTD_1k,val,1,24,tiny,high,0
irstd1k_000302.png,IRSTD_1k,val,1,143,medium,mid,0
irstd1k_000305.png,IRSTD_1k,val,1,84,small,mid,0
irstd1k_000306.png,IRSTD_1k,val,1,132,medium,low,0
irstd1k_000309.png,IRSTD_1k,val,1,80,small,mid,0
irstd1k_000319.png,IRSTD_1k,val,1,35,tiny,mid,0
irstd1k_000320.png,IRSTD_1k,val,1,40,small,low,0
irstd1k_000335.png,IRSTD_1k,val,1,246,medium,low,0
irstd1k_000336.png,IRSTD_1k,val,1,96,medium,high,0
irstd1k_000337.png,IRSTD_1k,val,1,8,tiny,high,0
irstd1k_000344.png,IRSTD_1k,val,1,282,medium,mid,0
irstd1k_000347.png,IRSTD_1k,val,1,404,medium,low,0
irstd1k_000363.png,IRSTD_1k,val,1,126,medium,mid,0
irstd1k_000370.png,IRSTD_1k,val,1,168,medium,mid,0
irstd1k_000383.png,IRSTD_1k,val,1,128,medium,low,0
irstd1k_000388.png,IRSTD_1k,val,1,52,small,low,0
irstd1k_000392.png,IRSTD_1k,val,1,50,small,mid,0
irstd1k_000398.png,IRSTD_1k,val,1,49,small,high,0
irstd1k_000415.png,IRSTD_1k,val,1,255,medium,mid,0
irstd1k_000418.png,IRSTD_1k,val,1,20,tiny,mid,0
irstd1k_000420.png,IRSTD_1k,val,1,30,tiny,high,0
irstd1k_000432.png,IRSTD_1k,val,1,164,medium,mid,0
irstd1k_000433.png,IRSTD_1k,val,1,54,small,high,0
irstd1k_000458.png,IRSTD_1k,val,1,312,medium,high,0
irstd1k_000466.png,IRSTD_1k,val,1,165,medium,high,0
irstd1k_000473.png,IRSTD_1k,val,1,49,small,low,0
irstd1k_000476.png,IRSTD_1k,val,1,12,tiny,low,0
irstd1k_000508.png,IRSTD_1k,val,1,384,medium,high,0
irstd1k_000509.png,IRSTD_1k,val,1,88,small,mid,0
irstd1k_000514.png,IRSTD_1k,val,1,36,small,low,0
irstd1k_000516.png,IRSTD_1k,val,1,96,medium,low,0
irstd1k_000517.png,IRSTD_1k,val,1,205,medium,low,0
irstd1k_000518.png,IRSTD_1k,val,1,30,tiny,mid,0
irstd1k_000525.png,IRSTD_1k,val,1,63,small,high,0
irstd1k_000526.png,IRSTD_1k,val,1,20,tiny,high,0
irstd1k_000534.png,IRSTD_1k,val,1,875,medium,high,0
irstd1k_000544.png,IRSTD_1k,val,1,25,tiny,mid,0
irstd1k_000552.png,IRSTD_1k,val,1,12,tiny,high,0
irstd1k_000556.png,IRSTD_1k,val,1,152,medium,mid,0
irstd1k_000557.png,IRSTD_1k,val,1,50,small,low,0
irstd1k_000559.png,IRSTD_1k,val,1,183,medium,mid,0
irstd1k_000571.png,IRSTD_1k,val,1,29,tiny,mid,0
irstd1k_000586.png,IRSTD_1k,val,1,306,medium,mid,0
irstd1k_000587.png,IRSTD_1k,val,1,252,medium,mid,0
irstd1k_000591.png,IRSTD_1k,val,1,72,small,high,0
irstd1k_000595.png,IRSTD_1k,val,1,21,tiny,high,0
irstd1k_000610.png,IRSTD_1k,val,1,456,medium,low,0
irstd1k_000616.png,IRSTD_1k,val,1,48,small,high,0
irstd1k_000625.png,IRSTD_1k,val,1,15,tiny,low,0
irstd1k_000633.png,IRSTD_1k,val,1,84,small,mid,0
irstd1k_000636.png,IRSTD_1k,val,1,42,small,high,0
irstd1k_000651.png,IRSTD_1k,val,1,140,medium,mid,0
irstd1k_000667.png,IRSTD_1k,val,1,12,tiny,high,0
irstd1k_000671.png,IRSTD_1k,val,1,16,tiny,mid,0
irstd1k_000677.png,IRSTD_1k,val,1,68,small,low,0
irstd1k_000679.png,IRSTD_1k,val,1,84,small,high,0
irstd1k_000688.png,IRSTD_1k,val,1,84,small,high,0
irstd1k_000689.png,IRSTD_1k,val,1,30,tiny,high,0
irstd1k_000694.png,IRSTD_1k,val,1,30,tiny,high,0
irstd1k_000700.png,IRSTD_1k,val,1,42,small,low,0
irstd1k_000708.png,IRSTD_1k,val,1,230,medium,low,0
irstd1k_000709.png,IRSTD_1k,val,1,56,small,mid,0
irstd1k_000722.png,IRSTD_1k,val,1,9,tiny,mid,0
irstd1k_000736.png,IRSTD_1k,val,1,40,small,high,0
irstd1k_000752.png,IRSTD_1k,val,1,900,medium,mid,0
irstd1k_000754.png,IRSTD_1k,val,1,55,small,mid,0
irstd1k_000768.png,IRSTD_1k,val,1,72,small,high,0
irstd1k_000771.png,IRSTD_1k,val,1,8,tiny,high,0
irstd1k_000772.png,IRSTD_1k,val,1,442,medium,mid,0
irstd1k_000781.png,IRSTD_1k,val,1,69,small,low,0
irstd1k_000784.png,IRSTD_1k,val,1,40,small,mid,0
irstd1k_000799.png,IRSTD_1k,val,1,126,medium,high,0
irstd1k_000801.png,IRSTD_1k,val,1,25,tiny,low,0
irstd1k_000815.png,IRSTD_1k,val,1,111,medium,low,0
irstd1k_000819.png,IRSTD_1k,val,1,135,medium,high,0
irstd1k_000826.png,IRSTD_1k,val,1,24,tiny,low,0
irstd1k_000841.png,IRSTD_1k,val,1,27,tiny,mid,0
irstd1k_000842.png,IRSTD_1k,val,1,120,medium,mid,0
irstd1k_000845.png,IRSTD_1k,val,1,36,small,low,0
irstd1k_000856.png,IRSTD_1k,val,1,40,small,mid,0
irstd1k_000857.png,IRSTD_1k,val,1,49,small,low,0
irstd1k_000858.png,IRSTD_1k,val,1,40,small,low,0
irstd1k_000859.png,IRSTD_1k,val,1,14,tiny,mid,0
irstd1k_000860.png,IRSTD_1k,val,1,12,tiny,high,0
irstd1k_000861.png,IRSTD_1k,val,1,25,tiny,mid,0
irstd1k_000864.png,IRSTD_1k,val,1,121,medium,mid,0
irstd1k_000883.png,IRSTD_1k,val,1,49,small,low,0
irstd1k_000888.png,IRSTD_1k,val,1,36,small,high,0
irstd1k_000893.png,IRSTD_1k,val,1,96,medium,mid,0
irstd1k_000894.png,IRSTD_1k,val,1,312,medium,low,0
irstd1k_000901.png,IRSTD_1k,val,1,15,tiny,high,0
irstd1k_000904.png,IRSTD_1k,val,1,36,small,high,0
irstd1k_000906.png,IRSTD_1k,val,1,40,small,high,0
irstd1k_000907.png,IRSTD_1k,val,1,156,medium,high,0
irstd1k_000909.png,IRSTD_1k,val,1,70,small,mid,0
irstd1k_000911.png,IRSTD_1k,val,1,48,small,high,0
irstd1k_000916.png,IRSTD_1k,val,1,102,medium,low,0
irstd1k_000930.png,IRSTD_1k,val,1,12,tiny,mid,0
irstd1k_000932.png,IRSTD_1k,val,1,12,tiny,high,0
irstd1k_000933.png,IRSTD_1k,val,1,63,small,mid,0
irstd1k_000945.png,IRSTD_1k,val,1,32,tiny,high,0
irstd1k_000949.png,IRSTD_1k,val,1,28,tiny,mid,0
irstd1k_000952.png,IRSTD_1k,val,1,36,small,high,0
irstd1k_000953.png,IRSTD_1k,val,1,20,tiny,high,0
irstd1k_000958.png,IRSTD_1k,val,1,322,medium,low,0
irstd1k_000959.png,IRSTD_1k,val,1,90,small,low,0
irstd1k_000960.png,IRSTD_1k,val,1,60,small,mid,0
irstd1k_000977.png,IRSTD_1k,val,1,109,medium,high,0
irstd1k_000978.png,IRSTD_1k,val,1,48,small,high,0
irstd1k_000992.png,IRSTD_1k,val,1,16,tiny,mid,0
irstd1k_000994.png,IRSTD_1k,val,1,1935,medium,mid,0
irstd1k_001000.png,IRSTD_1k,val,1,9,tiny,low,0
nudt_000004.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_000007.png,NUDT_SIRST,test,1,9,tiny,high,0
nudt_000018.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000019.png,NUDT_SIRST,test,1,9,tiny,high,0
nudt_000035.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_000046.png,NUDT_SIRST,test,1,18,tiny,high,0
nudt_000052.png,NUDT_SIRST,test,1,9,tiny,high,0
nudt_000065.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_000068.png,NUDT_SIRST,test,1,18,tiny,low,0
nudt_000080.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000100.png,NUDT_SIRST,test,1,35,tiny,high,0
nudt_000108.png,NUDT_SIRST,test,1,16,tiny,mid,0
nudt_000114.png,NUDT_SIRST,test,1,20,tiny,low,0
nudt_000115.png,NUDT_SIRST,test,1,44,small,low,0
nudt_000134.png,NUDT_SIRST,test,1,49,small,low,0
nudt_000136.png,NUDT_SIRST,test,1,48,small,mid,0
nudt_000143.png,NUDT_SIRST,test,1,44,small,mid,0
nudt_000144.png,NUDT_SIRST,test,1,44,small,mid,0
nudt_000148.png,NUDT_SIRST,test,1,52,small,high,0
nudt_000158.png,NUDT_SIRST,test,1,56,small,low,0
nudt_000168.png,NUDT_SIRST,test,1,67,small,high,0
nudt_000169.png,NUDT_SIRST,test,1,62,small,mid,0
nudt_000172.png,NUDT_SIRST,test,1,48,small,mid,0
nudt_000176.png,NUDT_SIRST,test,1,71,small,mid,0
nudt_000179.png,NUDT_SIRST,test,1,66,small,low,0
nudt_000186.png,NUDT_SIRST,test,1,60,small,low,0
nudt_000208.png,NUDT_SIRST,test,1,42,small,low,0
nudt_000209.png,NUDT_SIRST,test,1,36,small,mid,0
nudt_000215.png,NUDT_SIRST,test,1,76,small,mid,0
nudt_000243.png,NUDT_SIRST,test,1,112,medium,mid,0
nudt_000245.png,NUDT_SIRST,test,1,128,medium,mid,0
nudt_000246.png,NUDT_SIRST,test,1,140,medium,mid,0
nudt_000247.png,NUDT_SIRST,test,1,192,medium,mid,0
nudt_000248.png,NUDT_SIRST,test,1,126,medium,low,0
nudt_000255.png,NUDT_SIRST,test,1,140,medium,high,0
nudt_000261.png,NUDT_SIRST,test,1,278,medium,high,0
nudt_000263.png,NUDT_SIRST,test,1,135,medium,low,0
nudt_000266.png,NUDT_SIRST,test,1,128,medium,high,0
nudt_000278.png,NUDT_SIRST,test,1,112,medium,high,0
nudt_000283.png,NUDT_SIRST,test,1,180,medium,low,0
nudt_000285.png,NUDT_SIRST,test,1,144,medium,low,0
nudt_000287.png,NUDT_SIRST,test,1,168,medium,high,0
nudt_000293.png,NUDT_SIRST,test,1,180,medium,mid,0
nudt_000315.png,NUDT_SIRST,test,1,192,medium,low,0
nudt_000320.png,NUDT_SIRST,test,1,98,medium,high,0
nudt_000332.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000343.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000347.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000357.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000360.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000361.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000372.png,NUDT_SIRST,test,1,18,tiny,low,0
nudt_000383.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000387.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_000395.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_000400.png,NUDT_SIRST,test,1,34,tiny,low,0
nudt_000401.png,NUDT_SIRST,test,1,38,small,low,0
nudt_000403.png,NUDT_SIRST,test,1,20,tiny,mid,0
nudt_000411.png,NUDT_SIRST,test,1,20,tiny,mid,0
nudt_000414.png,NUDT_SIRST,test,1,40,small,high,0
nudt_000439.png,NUDT_SIRST,test,1,210,medium,low,0
nudt_000440.png,NUDT_SIRST,test,1,372,medium,low,0
nudt_000455.png,NUDT_SIRST,test,1,120,medium,low,0
nudt_000469.png,NUDT_SIRST,test,1,105,medium,low,0
nudt_000472.png,NUDT_SIRST,test,1,144,medium,mid,0
nudt_000473.png,NUDT_SIRST,test,1,105,medium,mid,0
nudt_000474.png,NUDT_SIRST,test,1,126,medium,low,0
nudt_000478.png,NUDT_SIRST,test,1,260,medium,mid,0
nudt_000483.png,NUDT_SIRST,test,1,112,medium,low,0
nudt_000486.png,NUDT_SIRST,test,1,180,medium,low,0
nudt_000499.png,NUDT_SIRST,test,1,168,medium,mid,0
nudt_000502.png,NUDT_SIRST,test,1,105,medium,low,0
nudt_000508.png,NUDT_SIRST,test,1,189,medium,high,0
nudt_000509.png,NUDT_SIRST,test,1,128,medium,mid,0
nudt_000518.png,NUDT_SIRST,test,1,256,medium,mid,0
nudt_000523.png,NUDT_SIRST,test,1,135,medium,mid,0
nudt_000524.png,NUDT_SIRST,test,1,20,tiny,low,0
nudt_000532.png,NUDT_SIRST,test,1,48,small,mid,0
nudt_000533.png,NUDT_SIRST,test,1,63,small,low,0
nudt_000536.png,NUDT_SIRST,test,1,30,tiny,low,0
nudt_000537.png,NUDT_SIRST,test,1,18,tiny,mid,0
nudt_000539.png,NUDT_SIRST,test,1,25,tiny,low,0
nudt_000555.png,NUDT_SIRST,test,1,180,medium,mid,0
nudt_000556.png,NUDT_SIRST,test,1,84,small,high,0
nudt_000558.png,NUDT_SIRST,test,1,112,medium,mid,0
nudt_000564.png,NUDT_SIRST,test,1,192,medium,mid,0
nudt_000568.png,NUDT_SIRST,test,1,98,medium,mid,0
nudt_000574.png,NUDT_SIRST,test,1,112,medium,low,0
nudt_000578.png,NUDT_SIRST,test,1,180,medium,low,0
nudt_000581.png,NUDT_SIRST,test,1,120,medium,mid,0
nudt_000582.png,NUDT_SIRST,test,1,91,medium,low,0
nudt_000587.png,NUDT_SIRST,test,1,180,medium,mid,0
nudt_000598.png,NUDT_SIRST,test,1,105,medium,high,0
nudt_000599.png,NUDT_SIRST,test,1,98,medium,low,0
nudt_000603.png,NUDT_SIRST,test,1,98,medium,mid,0
nudt_000610.png,NUDT_SIRST,test,1,18,tiny,mid,0
nudt_000617.png,NUDT_SIRST,test,1,20,tiny,mid,0
nudt_000618.png,NUDT_SIRST,test,1,18,tiny,high,0
nudt_000622.png,NUDT_SIRST,test,1,14,tiny,high,0
nudt_000627.png,NUDT_SIRST,test,1,35,tiny,high,0
nudt_000629.png,NUDT_SIRST,test,1,20,tiny,high,0
nudt_000633.png,NUDT_SIRST,test,1,15,tiny,high,0
nudt_000642.png,NUDT_SIRST,test,1,36,small,mid,0
nudt_000662.png,NUDT_SIRST,test,1,44,small,mid,0
nudt_000675.png,NUDT_SIRST,test,1,48,small,mid,0
nudt_000679.png,NUDT_SIRST,test,1,40,small,mid,0
nudt_000686.png,NUDT_SIRST,test,1,62,small,mid,0
nudt_000688.png,NUDT_SIRST,test,1,60,small,mid,0
nudt_000692.png,NUDT_SIRST,test,1,52,small,high,0
nudt_000706.png,NUDT_SIRST,test,1,71,small,low,0
nudt_000714.png,NUDT_SIRST,test,1,65,small,high,0
nudt_000715.png,NUDT_SIRST,test,1,78,small,mid,0
nudt_000716.png,NUDT_SIRST,test,1,66,small,mid,0
nudt_000720.png,NUDT_SIRST,test,1,28,tiny,high,0
nudt_000721.png,NUDT_SIRST,test,1,30,tiny,high,0
nudt_000728.png,NUDT_SIRST,test,1,64,small,mid,0
nudt_000729.png,NUDT_SIRST,test,1,40,small,high,0
nudt_000734.png,NUDT_SIRST,test,1,42,small,mid,0
nudt_000738.png,NUDT_SIRST,test,1,78,small,high,0
nudt_000739.png,NUDT_SIRST,test,1,76,small,high,0
nudt_000740.png,NUDT_SIRST,test,1,98,medium,high,0
nudt_000752.png,NUDT_SIRST,test,1,18,tiny,mid,0
nudt_000753.png,NUDT_SIRST,test,1,16,tiny,mid,0
nudt_000766.png,NUDT_SIRST,test,1,15,tiny,low,0
nudt_000773.png,NUDT_SIRST,test,1,31,tiny,low,0
nudt_000784.png,NUDT_SIRST,test,1,31,tiny,mid,0
nudt_000787.png,NUDT_SIRST,test,1,15,tiny,low,0
nudt_000790.png,NUDT_SIRST,test,1,38,small,low,0
nudt_000801.png,NUDT_SIRST,test,1,34,tiny,low,0
nudt_000822.png,NUDT_SIRST,test,1,45,small,low,0
nudt_000832.png,NUDT_SIRST,test,1,40,small,low,0
nudt_000834.png,NUDT_SIRST,test,1,65,small,low,0
nudt_000848.png,NUDT_SIRST,test,1,48,small,low,0
nudt_000853.png,NUDT_SIRST,test,1,60,small,low,0
nudt_000859.png,NUDT_SIRST,test,1,56,small,mid,0
nudt_000873.png,NUDT_SIRST,test,1,200,medium,mid,0
nudt_000874.png,NUDT_SIRST,test,1,240,medium,mid,0
nudt_000907.png,NUDT_SIRST,test,1,180,medium,low,0
nudt_000909.png,NUDT_SIRST,test,1,190,medium,mid,0
nudt_000911.png,NUDT_SIRST,test,1,76,small,low,0
nudt_000912.png,NUDT_SIRST,test,1,120,medium,mid,0
nudt_000920.png,NUDT_SIRST,test,1,160,medium,high,0
nudt_000921.png,NUDT_SIRST,test,1,120,medium,high,0
nudt_000928.png,NUDT_SIRST,test,1,76,small,high,0
nudt_000931.png,NUDT_SIRST,test,1,200,medium,mid,0
nudt_000932.png,NUDT_SIRST,test,1,180,medium,high,0
nudt_000939.png,NUDT_SIRST,test,1,90,small,mid,0
nudt_000965.png,NUDT_SIRST,test,1,160,medium,mid,0
nudt_000967.png,NUDT_SIRST,test,1,220,medium,high,0
nudt_000972.png,NUDT_SIRST,test,1,102,medium,mid,0
nudt_000988.png,NUDT_SIRST,test,1,100,medium,mid,0
nudt_000994.png,NUDT_SIRST,test,1,80,small,mid,0
nudt_001003.png,NUDT_SIRST,test,1,80,small,high,0
nudt_001010.png,NUDT_SIRST,test,1,114,medium,high,0
nudt_001021.png,NUDT_SIRST,test,1,100,medium,high,0
nudt_001032.png,NUDT_SIRST,test,1,220,medium,low,0
nudt_001046.png,NUDT_SIRST,test,1,100,medium,mid,0
nudt_001058.png,NUDT_SIRST,test,1,114,medium,mid,0
nudt_001063.png,NUDT_SIRST,test,1,90,small,low,0
nudt_001065.png,NUDT_SIRST,test,1,152,medium,high,0
nudt_001073.png,NUDT_SIRST,test,1,220,medium,low,0
nudt_001083.png,NUDT_SIRST,test,1,76,small,mid,0
nudt_001091.png,NUDT_SIRST,test,1,190,medium,high,0
nudt_001106.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001114.png,NUDT_SIRST,test,1,27,tiny,low,0
nudt_001119.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001122.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001149.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001161.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001172.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001175.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001191.png,NUDT_SIRST,test,1,18,tiny,low,0
nudt_001195.png,NUDT_SIRST,test,1,36,small,mid,0
nudt_001200.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_001201.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001202.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001204.png,NUDT_SIRST,test,1,36,small,low,0
nudt_001208.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001222.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001224.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001225.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_001228.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001236.png,NUDT_SIRST,test,1,9,tiny,mid,0
nudt_001240.png,NUDT_SIRST,test,1,36,small,low,0
nudt_001241.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001244.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001246.png,NUDT_SIRST,test,1,36,small,low,0
nudt_001247.png,NUDT_SIRST,test,1,9,tiny,low,0
nudt_001254.png,NUDT_SIRST,test,1,84,small,high,0
nudt_001270.png,NUDT_SIRST,test,1,128,medium,high,0
nudt_001274.png,NUDT_SIRST,test,1,98,medium,high,0
nudt_001276.png,NUDT_SIRST,test,1,98,medium,high,0
nudt_001278.png,NUDT_SIRST,test,1,84,small,high,0
nudt_001281.png,NUDT_SIRST,test,1,72,small,mid,0
nudt_001292.png,NUDT_SIRST,test,1,18,tiny,high,0
nudt_001304.png,NUDT_SIRST,test,1,42,small,mid,0
nudt_001313.png,NUDT_SIRST,test,1,98,medium,mid,0
nudt_001323.png,NUDT_SIRST,test,1,96,medium,mid,0
nudt_000001.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000002.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000003.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000005.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000008.png,NUDT_SIRST,train,1,27,tiny,high,0
nudt_000009.png,NUDT_SIRST,train,1,27,tiny,high,0
nudt_000010.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000011.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000012.png,NUDT_SIRST,train,1,18,tiny,low,0
nudt_000013.png,NUDT_SIRST,train,1,18,tiny,high,0
nudt_000014.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000015.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000016.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000017.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000020.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000021.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000022.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000023.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000025.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000026.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000027.png,NUDT_SIRST,train,1,18,tiny,high,0
nudt_000028.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000029.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000030.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000031.png,NUDT_SIRST,train,1,18,tiny,mid,0
nudt_000032.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000034.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000037.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000038.png,NUDT_SIRST,train,1,36,small,high,0
nudt_000039.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000040.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000041.png,NUDT_SIRST,train,1,36,small,high,0
nudt_000042.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000043.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000044.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000045.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000047.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000049.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000050.png,NUDT_SIRST,train,1,9,tiny,mid,0
nudt_000051.png,NUDT_SIRST,train,1,27,tiny,mid,0
nudt_000053.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000054.png,NUDT_SIRST,train,1,27,tiny,low,0
nudt_000055.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000056.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000058.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000059.png,NUDT_SIRST,train,1,36,small,low,0
nudt_000060.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000061.png,NUDT_SIRST,train,1,36,small,low,0
nudt_000062.png,NUDT_SIRST,train,1,36,small,high,0
nudt_000063.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000064.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000066.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000067.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000069.png,NUDT_SIRST,train,1,27,tiny,low,0
nudt_000070.png,NUDT_SIRST,train,1,9,tiny,high,0
nudt_000071.png,NUDT_SIRST,train,1,18,tiny,low,0
nudt_000072.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000073.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000074.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000076.png,NUDT_SIRST,train,1,9,tiny,low,0
nudt_000077.png,NUDT_SIRST,train,1,9,tiny,low,0
